speed,direction,direction_disp,x,y
5.8085,19.084,183.92,237.74,160.36
0.8438,18.905,189.03,237.39,160.38
2.3146,18.711,244.17,237.34,160.39
1.3162,18.694,180,237.28,160.51
1.5505,18.727,133.88,237.2,160.51
0.90402,18.549,112.81,237.13,160.45
0.67377,18.516,151.46,237.11,160.4
0.8546,18.565,192.81,237.08,160.38
1.5579,18.694,147.66,237.03,160.39
1.0889,18.727,220.06,236.95,160.34
1.0889,18.922,220.06,236.9,160.38
1.0889,19.116,220.06,236.85,160.42
0.91735,19.309,229.82,236.8,160.46
1.0391,19.485,222.42,236.76,160.51
1.4477,19.644,144.86,236.72,160.55
0.85112,19.609,145.43,236.65,160.5
4.181,19.637,17.12,236.6,160.47
1.2785,19.864,157.81,236.84,160.4
1.7702,19.924,131.97,236.77,160.37
0.35043,19.983,180,236.7,160.29
4.3474,19.949,18.275,236.68,160.29
0.96314,20.28,149.91,236.93,160.21
1.3621,20.37,104.91,236.88,160.18
0.4829,20.427,90,236.86,160.1
0.63781,20.517,130.79,236.86,160.07
0.96314,20.607,149.91,236.83,160.04
1.1311,20.696,244.73,236.78,160.01
0.7714,20.85,211.44,236.75,160.07
0.86136,20.792,165.34,236.71,160.1
1.1964,20.522,153.94,236.66,160.08
1.5579,20.404,147.66,236.6,160.05
2.3054,20.437,111.19,236.52,160
1.3621,20.528,165.09,236.47,159.87
2.1896,20.471,100.97,236.39,159.85
0.59665,20.562,144.03,236.37,159.72
1.2961,20.505,236.02,236.34,159.7
1.3621,20.511,165.09,236.29,159.77
1.3162,20.453,90,236.21,159.75
1.4912,20.545,151.97,236.21,159.67
1.3621,20.396,104.91,236.14,159.62
1.4912,20.453,151.97,236.11,159.55
1.8614,20.304,135,236.04,159.5
2.8894,20.43,120.09,235.96,159.42
1.8614,20.533,135,235.87,159.27
1.453,20.66,141.75,235.79,159.2
1.0798,20.804,153.43,235.72,159.14
1.3757,20.967,149.37,235.66,159.11
2.6493,20.747,115.51,235.59,159.07
1.804,20.938,175.79,235.53,158.93
5.4607,21.194,186.92,235.42,158.92
0.96314,21.493,210.09,235.09,158.96
0.90402,21.399,157.19,235.04,158.99
1.6667,21.305,180,234.99,158.97
0.90402,21.305,157.19,234.89,158.97
1.402,21.211,200.15,234.84,158.95
2.9342,21.154,101.64,234.76,158.97
0.59665,21.371,125.97,234.73,158.8
1.7991,21.428,180,234.71,158.77
0.4829,21.501,180,234.6,158.77
1.3162,21.539,180,234.57,158.77
0.96581,21.576,180,234.49,158.77
0.83333,21.65,180,234.43,158.77
2.1536,21.65,236.66,234.38,158.77
0.83333,21.424,180,234.31,158.88
1.833,21.424,258.98,234.26,158.88
1.3162,21.198,180,234.24,158.99
5.633,21.235,193.07,234.16,158.99
1.3342,21.291,260.6,233.83,159.07
2.2292,21.082,306.19,233.82,159.14
6.0128,20.852,0,233.9,159.25
3.9663,20.526,302.82,234.26,159.25
7.2384,20.491,297.42,234.39,159.45
8.1928,20.538,320.44,234.59,159.84
8.3137,20.787,313.29,234.97,160.15
9.2628,21.143,324.07,235.31,160.51
11.706,21.708,312.11,235.76,160.84
10.837,21.839,318.12,236.23,161.36
12.446,22.366,322.45,236.71,161.8
12.519,22.912,318.56,237.31,162.25
12.644,23.685,320.35,237.87,162.75
13.041,24.221,325.14,238.45,163.23
13.919,24.952,320.24,239.1,163.68
14.488,25.407,325.11,239.74,164.21
14.489,26.179,322.75,240.45,164.71
13.244,26.814,323.9,241.14,165.24
14.89,27.627,321.58,241.78,165.7
16.968,28.072,333.78,242.48,166.26
12.833,28.599,321.8,243.4,166.71
11.62,29.358,328.12,244,167.19
10.323,30.143,322.6,244.6,167.55
10.204,30.753,326.93,245.09,167.93
5.512,31.243,337.31,245.6,168.26
5.0849,31.711,263,245.91,168.39
4.1259,31.774,313.7,245.87,168.69
3.5355,31.741,315,246.04,168.87
0.90402,31.741,337.19,246.19,169.02
2.0511,31.827,200.91,246.24,169.04
7.0712,31.686,215.41,246.12,169.09
1.5496,31.437,171.91,245.78,169.33
2.3675,31.062,180,245.69,169.32
2.8627,30.955,185.31,245.54,169.32
3.7768,30.545,167.25,245.37,169.34
4.5249,30.492,183.36,245.15,169.29
4.074,30.08,171.98,244.88,169.3
3.6933,29.616,184.11,244.64,169.27
4.2252,29.202,170.45,244.42,169.28
3.2083,29.019,176.1,244.17,169.24
3.2767,28.644,167.65,243.98,169.23
3.6902,28.361,176.61,243.78,169.19
2.8719,28.036,172.99,243.56,169.17
4.4401,27.895,159.79,243.39,169.15
2.7605,27.71,169.93,243.14,169.06
2.9832,27.657,43.781,242.98,169.03
2.7088,27.702,150.93,243.11,168.91
2.5095,27.697,175.02,242.97,168.83
2.1825,27.428,157.55,242.82,168.82
0.89567,27.381,344.88,242.7,168.77
1.9506,27.225,169.18,242.75,168.78
0.83333,27.421,180,242.63,168.76
0.71327,27.421,190.7,242.58,168.76
0.13247,27.15,4.0975e-10,242.54,168.77
1.5645,27.058,308.12,242.55,168.77
1.0798,26.43,333.43,242.61,168.84
1.4625,26.251,311.33,242.66,168.87
2.4145,25.804,306.87,242.72,168.94
4.7869,25.313,227.97,242.81,169.05
3.6662,25.041,214.26,242.62,169.26
4.307,24.829,219.2,242.43,169.39
0.26599,24.628,185.07,242.23,169.55
2.7882,24.466,19.241,242.22,169.55
2.7681,23.892,357.26,242.38,169.5
2.889,23.526,225.6,242.54,169.51
2.8864,23.298,24.212,242.42,169.63
3.371,23.114,329.91,242.58,169.56
2.5964,22.765,15.661,242.75,169.66
2.8535,22.566,357.34,242.9,169.62
3.3333,22.407,0,243.07,169.63
4.5933,22.407,349.55,243.27,169.63
2.6029,22.448,349.83,243.55,169.68
5.9321,23.061,3.8414,243.7,169.7
6.3362,23.889,351.66,244.05,169.68
6.188,24.67,7.3799,244.43,169.74
7.0433,26.265,8.2676,244.8,169.69
7.0607,27.572,14.44,245.22,169.63
7.0604,29.499,25.836,245.63,169.52
11.831,31.596,27.167,246.01,169.34
9.4361,33.162,23.035,246.64,169.01
9.4966,34.879,26.369,247.16,168.79
4.0639,36.373,21.952,247.67,168.54
0.49878,37.922,153,247.9,168.45
1.9066,40.135,96.821,247.87,168.43
4.8954,42.563,55.671,247.86,168.32
4.9277,44.287,142.97,248.02,168.08
5.9469,46.918,148.58,247.79,167.9
7.1394,49.814,166.43,247.48,167.71
8.3822,52.982,163.53,247.07,167.61
10.682,56.369,162.51,246.58,167.47
11.065,59.859,142.9,245.97,167.28
15.235,62.682,161.69,245.44,166.88
19.874,65.765,173.65,244.58,166.59
23.332,69.413,171.67,243.39,166.46
25.295,73.09,172.93,242.01,166.25
27.686,76.608,175.55,240.5,166.07
29.145,80.151,178.62,238.84,165.94
31.661,83.501,182.23,237.09,165.9
31.913,86.898,183.47,235.2,165.97
31.013,90.057,186.66,233.29,166.09
30.989,93.608,188.22,231.44,166.3
30.993,96.961,194.76,229.6,166.57
30.432,100.59,197.62,227.8,167.04
32.579,104.02,204.25,226.06,167.59
31.804,107.23,209.95,224.28,168.4
31.49,110.32,217.35,222.62,169.35
29.404,113.08,218.15,221.12,170.5
27.44,115.85,223.18,219.73,171.59
26.837,118.47,224.8,218.53,172.71
24.602,121.04,227.75,217.39,173.85
23.126,123.79,233.02,216.4,174.94
23.429,126.68,240.24,215.56,176.05
22.157,129.62,244.05,214.87,177.27
23.093,132.32,247.43,214.28,178.46
24.387,134.82,253.16,213.75,179.74
25.291,137.13,259.6,213.33,181.14
26.316,139.34,264.45,213.05,182.64
26.772,141.8,271.68,212.9,184.21
27.691,143.89,274.81,212.95,185.81
27.833,146.16,277.51,213.09,187.47
27.897,148.36,282.43,213.31,189.13
26.816,150.81,289.28,213.67,190.76
24.906,152.83,292.89,214.2,192.28
22.965,155.05,299.63,214.78,193.66
22.425,157.1,301.46,215.46,194.85
20.688,159.14,298.61,216.16,196
20.616,160.96,296.93,216.76,197.09
19.142,162.2,296.38,217.32,198.19
19.344,162.69,292.66,217.83,199.22
18.446,162.83,287.57,218.27,200.29
17.655,162.4,283.21,218.61,201.35
15.091,161.23,279.54,218.85,202.38
14.917,159.29,275.06,219,203.27
12.142,156.99,270.63,219.08,204.16
10.609,155.01,257.11,219.09,204.89
8.9331,152.88,219.58,218.95,205.51
12.213,150.66,201,218.53,205.86
13.985,148.35,186.26,217.85,206.12
16.759,146.21,178.32,217.01,206.21
20.431,144.15,167.58,216.01,206.18
24.634,142.35,168.27,214.81,205.92
29.326,140.34,166.41,213.36,205.62
32.569,138.41,171.51,211.65,205.2
36.809,136.67,170.18,209.72,204.91
39.788,135.29,168.48,207.55,204.54
41.872,133.71,169.25,205.21,204.06
43.68,132.37,169.41,202.74,203.59
46.808,131.38,170.29,200.16,203.11
48.689,130.38,171.5,197.39,202.64
50.991,129.17,174.86,194.5,202.2
50.923,128.24,175.8,191.46,201.93
51.16,127.32,177.1,188.41,201.71
51.422,126.61,178.39,185.34,201.55
50.439,126.11,180.65,182.26,201.46
49.608,125.39,180.81,179.23,201.5
45.889,124.78,183.83,176.26,201.54
43.022,123.97,183.62,173.51,201.72
44.009,123.3,184,170.94,201.89
42.502,122.74,187.86,168.3,202.07
41.265,122.04,188.74,165.77,202.42
39.414,121.13,188.44,163.33,202.8
36.411,119.99,187.33,160.99,203.14
32.812,118.57,187.71,158.82,203.42
29.395,116.79,187.27,156.87,203.69
28.032,114.53,194.48,155.12,203.91
25.604,112.8,193.85,153.49,204.33
23.897,111.15,187.28,152,204.7
21.372,109.32,178.48,150.58,204.88
19.259,107.29,168.18,149.3,204.85
21.446,105.35,136.51,148.17,204.61
25.092,102.89,124.22,147.23,203.72
29.123,99.93,119.83,146.39,202.48
33.283,97.27,116.52,145.52,200.96
37.632,94.907,115.09,144.63,199.18
40.935,92.987,116.47,143.67,197.13
43.814,91.157,121.55,142.57,194.93
44.235,89.594,127.04,141.2,192.69
47.252,87.995,126.82,139.6,190.57
51.843,86.021,128.01,137.9,188.3
55.654,84.118,129.02,135.98,185.85
58.85,82.49,129.33,133.88,183.26
63.1,80.772,129.26,131.64,180.53
65.867,79.457,130.05,129.25,177.6
68.155,78.484,130.88,126.71,174.57
73.265,77.706,130.14,124.03,171.48
75.805,77.434,130.52,121.19,168.12
78.524,77.338,132.01,118.24,164.66
81.796,77.441,133.28,115.09,161.16
83.615,77.227,135.29,111.72,157.59
82.697,76.901,139.7,108.16,154.06
82.502,76.62,141.15,104.37,150.85
80.423,75.977,141.42,100.52,147.74
77.441,75.145,140.17,96.744,144.73
72.736,74.144,138.91,93.176,141.76
68.678,72.961,136.92,89.887,138.89
66.65,71.827,133.42,86.877,136.08
64.884,71.285,129.72,84.128,133.17
60.26,71.358,129.08,81.641,130.18
56.576,71.531,128.39,79.361,127.37
50.014,72.032,128.77,77.253,124.71
47.306,72.451,129.6,75.374,122.37
42.464,73.088,132.58,73.565,120.18
40.538,73.507,132.68,71.841,118.31
37.569,74.026,136.38,70.192,116.52
35.8,74.703,136.3,68.56,114.96
32.736,75.32,138.05,67.008,113.48
28.294,76.189,139.03,65.547,112.17
22.926,76.968,147.55,64.265,111.05
20.991,77.87,147.38,63.104,110.32
17.151,78.876,152.26,62.043,109.64
17.055,79.885,159.05,61.133,109.16
16.78,81.5,177.26,60.177,108.79
20.38,82.985,195.79,59.171,108.74
22.121,84.33,183.13,57.995,109.08
22.205,85.401,178.41,56.669,109.15
22.414,86.351,184.37,55.338,109.11
22.994,86.83,181.75,53.997,109.21
23.711,86.957,185.79,52.618,109.26
24.392,87.274,194.8,51.202,109.4
23.093,87.434,180.6,49.787,109.77
20.978,87.374,175.68,48.402,109.79
20.71,86.823,173.3,47.147,109.69
20.746,86.399,167.05,45.913,109.55
19.404,86.065,166.94,44.7,109.27
17.451,85.584,155.81,43.566,109.01
17.652,85.023,148.72,42.61,108.58
17.52,84.454,141.81,41.705,108.03
17.491,83.773,134.39,40.879,107.38
14.886,83.32,126.17,40.145,106.63
15.606,82.891,120.7,39.618,105.91
13.937,82.668,114.14,39.14,105.1
12.913,82.394,108.21,38.798,104.34
20.814,82.175,99.215,38.556,103.6
14.773,82.334,107.9,38.356,102.37
12.103,82.637,121.22,38.083,101.53
12.91,83.016,125.05,37.707,100.9
12.996,83.527,128.16,37.262,100.27
14.09,84.404,117.27,36.78,99.658
18.38,84.918,114.59,36.393,98.906
14.34,85.476,126.3,35.934,97.904
12.474,86.107,136.72,35.425,97.21
12.073,86.65,142.39,34.88,96.697
10.799,87.32,142.77,34.306,96.255
10.904,87.767,138.1,33.79,95.863
10.775,88.121,155.21,33.303,95.426
9.4317,88.46,180.29,32.716,95.155
12.093,88.901,210.31,32.15,95.158
10.422,89.286,190.68,31.524,95.524
11.519,89.34,186.99,30.909,95.64
12.382,89.425,196.03,30.223,95.724
12.339,89.352,200.81,29.509,95.929
12.2,89.122,189.92,28.817,96.192
12.484,89.017,204.04,28.096,96.318
10.318,88.569,199.35,27.412,96.623
8.5412,88.13,195.17,26.828,96.829
7.2396,87.64,191.16,26.333,96.963
5.9985,86.99,164.72,25.907,97.047
7.8344,86.248,147.67,25.56,96.952
6.7919,85.509,133.65,25.163,96.7
7.7514,84.365,118.7,24.882,96.406
9.5698,82.995,112.89,24.658,95.998
11.403,81.628,110.21,24.435,95.469
11.075,79.905,110.84,24.199,94.827
11.717,78.21,114.04,23.962,94.206
11.701,76.504,112.21,23.676,93.564
17.136,74.967,106.79,23.41,92.914
20.185,73.464,103.17,23.113,91.929
15.186,72.267,103.25,22.838,90.75
15.103,71.077,104.79,22.629,89.863
14.63,69.842,100.52,22.397,88.987
15.474,68.801,100.44,22.237,88.124
16.448,67.948,100.28,22.069,87.211
15.707,67.357,91.59,21.893,86.24
17.02,66.73,91.101,21.867,85.298
15.22,66.28,90.821,21.847,84.277
14.899,65.886,86.283,21.834,83.364
11.242,65.622,79.421,21.892,82.471
8.147,64.953,61.008,22.016,81.808
9.5756,64.575,55.069,22.253,81.381
8.652,64.442,45.62,22.582,80.91
6.3738,64.671,26.565,22.945,80.539
6.5467,64.81,19.168,23.287,80.368
5.537,64.944,14.916,23.658,80.239
6.7185,65.014,29.745,23.979,80.153
6.2434,65.014,48.135,24.329,79.953
5.6665,65.056,50.017,24.579,79.674
7.0445,64.898,68.057,24.797,79.414
8.2239,64.63,85.709,24.955,79.022
6.2034,64.27,133.32,24.992,78.53
10.91,64.218,122.47,24.737,78.259
11.769,64,127.15,24.385,77.707
15.718,63.748,106.61,23.959,77.144
20.106,62.899,102.85,23.689,76.24
17.693,61.821,101.78,23.421,75.064
17.41,60.241,99.994,23.204,74.025
19.032,58.724,99.539,23.023,72.996
22.297,57.533,97.566,22.834,71.87
23.152,56.617,97.83,22.658,70.544
23.418,55.42,98.606,22.468,69.167
24.829,53.94,99.751,22.258,67.778
27.263,52.344,98.41,22.006,66.31
25.892,51.011,97.778,21.767,64.692
26.479,49.519,97.605,21.556,63.153
24.67,47.988,96.47,21.346,61.578
20.27,46.257,92.09,21.179,60.107
19.832,43.977,85.607,21.135,58.892
17.323,41.647,75.762,21.226,57.705
16.644,39.191,73.582,21.482,56.698
18.8,37.087,60.285,21.764,55.74
19.117,35.42,42.141,22.323,54.76
22.178,33.456,27.647,23.174,53.991
19.582,31.217,15.83,24.352,53.373
18.07,28.982,359.13,25.483,53.053
20.202,26.83,1.5881,26.567,53.069
24.905,24.677,352.42,27.779,53.036
29.586,23.045,344.13,29.26,53.233
37.41,21.801,333.34,30.967,53.718
39.992,20.573,333.05,32.973,54.725
38.157,18.435,330.71,35.112,55.813
35.051,17.526,333.37,37.109,56.933
37.258,17.719,333.17,38.989,57.875
38.702,18.627,336.1,40.984,58.884
41.15,19.912,337.92,43.107,59.825
45.316,22.893,338.25,45.395,60.753
45.294,25.931,342.31,47.92,61.76
42.368,34.01,345.93,50.509,62.586
39.266,55.382,351.08,52.975,63.204
46.436,91.548,351.41,55.303,63.57
53.607,112.87,351.66,58.057,63.986
52.755,121.97,351.66,61.24,64.452
54.059,129.15,348.88,64.372,64.912
58.928,135.44,346.02,67.554,65.537
58.798,139.81,346.49,70.985,66.391
56.624,142.29,347.54,74.416,67.216
52.338,143.08,351.59,77.733,67.949
50.93,143.46,355.25,80.839,68.408
45.252,143.29,3.8988,83.885,68.661
42.813,142.54,10.822,86.594,68.477
46.869,141.21,7.7555,89.117,67.994
50.588,140.32,4.8883,91.903,67.615
49.881,139.49,5.2668,94.927,67.356
51.141,139.11,5.0897,97.908,67.082
51.767,138.41,2.3034,100.96,66.809
47.806,137.98,7.0917,104.07,66.684
49.554,137.35,3.9873,106.91,66.33
52.109,136.54,1.8659,109.88,66.124
54.752,134.66,0.1946,113,66.022
50.445,132.8,4.4823,116.29,66.011
46.791,132.37,10.07,119.31,65.774
43.224,133.58,17.304,122.07,65.283
41.208,133.2,22.159,124.55,64.512
39.964,132.75,28.415,126.84,63.579
40.312,132.63,26.495,128.95,62.438
38.782,133,24.76,131.11,61.359
36.608,134.83,24.561,133.22,60.385
33.787,139.96,28.813,135.22,59.472
30.788,168.69,25.499,137,58.495
28.522,276.47,22.017,138.67,57.699
25.316,296.06,23.804,140.25,57.058
21.857,303.55,35.032,141.64,56.445
19.38,312.51,30.022,142.72,55.692
16.407,323.83,33.634,143.72,55.11
13.823,340.65,36.356,144.54,54.565
12.72,35.923,22.593,145.21,54.073
10.584,89.51,24.484,145.91,53.78
9.0734,108.51,14.12,146.49,53.517
9.0153,115.37,349.03,147.02,53.384
10.541,116.09,327.62,147.55,53.487
11.352,114.01,316.14,148.09,53.826
19.833,109.66,306.85,148.58,54.298
19.67,105.41,297.97,149.29,55.25
20.017,103.47,288.73,149.84,56.292
17.273,103.76,282.58,150.23,57.43
17.103,105.23,282.7,150.46,58.441
18.22,106.3,283.82,150.68,59.442
20.921,107.14,282.69,150.94,60.504
19.785,107.66,289.76,151.22,61.728
20.738,107.64,295.8,151.62,62.846
21.863,107.12,299.84,152.16,63.966
26.13,106.24,303.65,152.81,65.104
25.191,105.23,307.62,153.68,66.409
26.3,104.1,310.21,154.6,67.606
24.13,103.1,316.96,155.62,68.811
23.832,102.1,318.37,156.68,69.799
21.019,101.19,323.88,157.75,70.749
20.437,100.3,317.97,158.77,71.493
14.919,99.539,322.3,159.68,72.314
13.742,98.607,314.11,160.39,72.861
10.948,98.076,315.17,160.96,73.453
6.3458,97.704,329.01,161.43,73.916
5.3204,97.399,344.72,161.75,74.112
4.9163,97.188,358.46,162.06,74.196
8.611,96.789,309.75,162.36,74.204
11.629,96.515,297.65,162.69,74.602
7.8873,96.169,307.54,163.01,75.22
5.3008,95.679,353.33,163.3,75.595
4.5093,95.346,10.65,163.62,75.632
3.4207,94.985,348.91,163.88,75.582
2.3374,94.673,34.271,164.08,75.621
1.7201,94.305,60.123,164.2,75.542
1.2345,93.986,106.49,164.25,75.453
4.5286,93.902,119.92,164.23,75.382
4.9809,93.859,140.01,164.09,75.146
4.3056,93.962,174.19,163.86,74.954
7.4509,93.97,233.8,163.61,74.928
4.6192,93.966,167.93,163.34,75.289
3.0265,93.86,156,163.07,75.231
2.6409,94.191,144.48,162.91,75.157
1.8328,94.296,211.8,162.78,75.065
1.5311,94.448,244.54,162.68,75.123
1.5763,94.509,261.19,162.64,75.206
1.0736,94.566,281.71,162.63,75.299
3.2269,94.821,93.53,162.64,75.362
7.5181,95.018,94.695,162.63,75.169
5.1831,95.154,101.97,162.59,74.72
1.4477,95.115,125.14,162.53,74.415
0.90402,95.123,202.81,162.48,74.344
1.1785,95.115,225,162.43,74.365
1.0798,95.115,116.57,162.38,74.415
1.239,95.187,112.94,162.35,74.357
1.402,95.261,110.15,162.32,74.289
2.2714,95.34,276.1,162.29,74.21
1.1556,95.292,232.66,162.31,74.345
2.0674,95.082,86.761,162.27,74.401
6.003,95.065,99.107,162.27,74.277
0.90402,94.934,67.192,162.22,73.921
0.90402,95.017,247.19,162.24,73.871
0.96581,94.934,90,162.22,73.921
2.0315,94.919,96.826,162.22,73.863
1.2037,94.968,190.43,162.2,73.742
1.9233,94.864,82.788,162.13,73.755
2.5852,94.819,75.252,162.14,73.641
3.546,94.777,73.476,162.18,73.491
2.1237,94.812,38.3,162.24,73.287
4.1304,94.805,304.97,162.34,73.208
4.444,95.091,67.974,162.49,73.411
1.9263,95.144,59.908,162.59,73.164
4.2355,94.973,76.819,162.64,73.064
1.2756,94.785,40.789,162.7,72.816
2.0111,94.615,352.43,162.76,72.766
3.8377,95.027,329.37,162.88,72.782
4.0163,95.265,345.38,163.08,72.899
5.9304,95.449,353.8,163.31,72.96
6.1355,95.595,11.109,163.67,72.999
9.2473,95.349,2.6894,164.03,72.928
12.335,94.759,344.61,164.58,72.902
12.827,93.261,352.8,165.29,73.098
11.962,91.226,344.78,166.06,73.195
11.348,88.127,356.33,166.75,73.383
10.872,82.86,4.2613,167.43,73.427
9.5008,74.799,11.574,168.08,73.378
8.9956,61.023,7.6998,168.64,73.264
7.798,38.399,17.84,169.17,73.191
7.794,10.795,36.821,169.62,73.048
13.349,349.5,67.746,169.99,72.768
5.6754,341.36,46.984,170.3,72.027
8.1348,334.14,92.135,170.53,71.778
12.094,326.97,115.35,170.51,71.29
13.675,321.55,120.38,170.2,70.634
15.762,317.31,126.79,169.79,69.926
18.811,315,130.6,169.22,69.169
21.377,314.16,131.74,168.48,68.312
20.561,314.18,138.91,167.63,67.355
21.706,314.29,144.75,166.7,66.544
23.904,314.57,143.57,165.64,65.792
30.362,315.73,142.21,164.48,64.941
28.865,316.59,144.39,163.04,63.825
28.529,317.66,141.93,161.64,62.816
29.167,318.47,142.57,160.29,61.761
28.101,319.33,138.41,158.9,60.697
20.196,321.23,145.11,157.64,59.578
14.511,324.3,147.57,156.64,58.885
6.6415,329.02,156.85,155.91,58.418
3.62,338.58,214.27,155.54,58.261
9.2163,352.68,268.18,155.36,58.383
11.377,9.8741,282.21,155.34,58.936
17.977,28.352,294.36,155.49,59.603
25.05,41.224,295.09,155.93,60.586
26.468,49.143,293.83,156.57,61.947
28.792,55.086,291.95,157.21,63.4
29.772,59.407,292.06,157.86,65.002
33.516,63.614,291.57,158.53,66.658
33.385,66.849,292.23,159.27,68.528
38.538,69.703,291.49,160.03,70.382
38.806,72.513,291.62,160.87,72.533
44.218,75.199,292.63,161.73,74.698
49.943,76.985,291.15,162.75,77.147
53.606,78.572,291.35,163.83,79.941
55.795,80.072,294.27,165.01,82.937
54.835,81.212,296.1,166.38,85.989
50.066,81.328,295.67,167.83,88.944
47.096,81.243,293.2,169.13,91.651
39.516,80.744,292.72,170.24,94.248
36.8,80.33,291.24,171.16,96.435
31.945,80.299,293.59,171.96,98.493
29.109,80.507,294.28,172.73,100.25
26.579,81.275,297.62,173.44,101.84
25.944,82.147,303.9,174.18,103.25
24.872,82.91,314.14,175.05,104.55
24.215,83.752,317.79,176.09,105.62
23.512,84.363,324.41,177.17,106.59
20.556,85.014,331.52,178.31,107.41
20.041,85.404,330.07,179.4,108
17.048,85.587,332.58,180.44,108.6
12.559,85.411,338.27,181.35,109.07
9.8349,85.404,337.7,182.05,109.35
6.4477,85.655,334.74,182.59,109.58
3.3846,86.055,346.24,182.94,109.74
2.7347,86.475,275.47,183.14,109.79
6.6876,86.962,248.83,183.16,109.95
7.9316,87.595,234.47,183.01,110.33
8.5267,88.36,232.96,182.74,110.72
12.513,89.263,238.85,182.43,111.12
10.353,89.946,232.08,182.04,111.77
10.927,90.846,217.5,181.66,112.26
11.59,92.558,202.48,181.14,112.66
12.198,94.565,217.1,180.5,112.92
12.037,96.515,223.37,179.91,113.36
16.1,98.474,238.26,179.39,113.86
16.524,100.24,251.25,178.88,114.68
20.769,102.27,261.49,178.56,115.62
21.454,103.99,265.77,178.38,116.85
21.447,105.86,269.33,178.28,118.14
18.243,107.86,276.02,178.27,119.42
19.986,110.32,276.94,178.38,120.51
16.581,111.71,275.41,178.52,121.7
11.043,111.92,274.95,178.62,122.69
6.4738,109.77,266.62,178.68,123.35
5.4543,104.22,247.42,178.65,123.74
3.99,97.191,197.43,178.53,124.04
2.7978,88.071,200.43,178.3,124.11
0.25529,72.781,352.56,178.14,124.17
3.1945,47.626,0.53792,178.16,124.17
1.753,17.103,94.554,178.35,124.17
1.5752,359.8,168.05,178.34,124.07
2.4163,348.07,268.92,178.25,124.05
1.3919,337.12,128.68,178.24,124.19
2.2931,331.82,108.52,178.19,124.13
6.852,328.65,115.98,178.15,124
8.7694,327.21,117.04,177.97,123.63
14.006,326.41,117.29,177.73,123.16
15.037,326.58,118.46,177.34,122.41
15.492,326.8,119.67,176.91,121.62
14.306,326.74,119.15,176.45,120.81
11.858,326.33,112.15,176.04,120.06
11.609,325.92,98.176,175.77,119.4
10.561,326.17,87.592,175.67,118.71
9.3863,326.59,71.222,175.7,118.08
9.4392,327.14,50.711,175.88,117.55
9.2778,327.55,36.226,176.24,117.11
9.4734,327.49,29.23,176.68,116.78
7.7841,327.07,37.685,177.18,116.5
6.0847,326.62,65.343,177.55,116.22
6.2928,326.63,36.802,177.7,115.88
8.1214,326.9,19.495,178,115.66
7.983,327.11,26.666,178.46,115.5
10.01,327.23,3.3886,178.89,115.28
12.138,326.75,356.76,179.49,115.24
10.99,326.46,2.2732,180.22,115.29
9.0805,326.05,29.38,180.88,115.26
